Vessel Name,Call No,Order,Seq,Voyage Status,Port Name,Port Func,BL Code,BL Quantity,BL Date,Cargo Short Name,Arrival Local,Departure Local,Flag,Port Days,Sea Days,Port & Sea Days,Commence Date Gmt,Complete Date Gmt,total voyage days,Vessel Code,LS Sea Days,Total Sea Days,Total Port Days,Ownership,Cargo Group,Port Region,ETB,FunctionName,Region Code
OMICRON BREEZE,STOMB-1,200,600,Completed,KOHSICHANG TPP,Y,,,,,2024-10-08T06:00:00,2024-10-08T06:00:00,,0.0,4.5625,4.5625,2024-10-07T23:00:00,2024-11-02T13:18:00,25.5958333333,STOMB,0.0,10.6291666666667,14.9666666666667,Time Charter,,SE Asia,2024-10-08T06:00:00,DELIVERY,ASIA
OMICRON BREEZE,STOMB-1,700,800,Completed,KOHSICHANG TPP,Z,,,,,2024-11-02T20:18:00,2024-11-02T20:18:00,,0.0,0.0,0.0,2024-10-07T23:00:00,2024-11-02T13:18:00,25.5958333333,STOMB,0.0,10.6291666666667,14.9666666666667,Time Charter,,SE Asia,2024-11-02T20:18:00,REDELIVERY,ASIA
OMICRON BREEZE,STOMB-1,400,300,Completed,TABONEO,L,,61616.0,,coal,2024-10-12T20:30:00,2024-10-21T16:00:00,,8.8125,6.06666666666667,14.8791666666667,2024-10-07T23:00:00,2024-11-02T13:18:00,25.5958333333,STOMB,0.0,10.6291666666667,14.9666666666667,Time Charter,OTHER BULK,Indonesia,2024-10-13T06:30:00,LOADING,ASIA
ORANGE RIVER,ORRIV-1,300,300,Completed,LAGOS (NIGERIA),D,,0.0,,wheat hrw,2020-12-16T07:36:00,2020-12-28T01:30:00,,11.7458333333333,0.0,11.7458333333333,2020-11-05T06:54:00,2020-12-28T00:30:00,52.7333333333,ORRIV,3.73793565683646,36.8416666666667,15.8916666666667,Time Charter,GRAINS,W Africa,2020-12-16T14:12:00,DISCHARGING,AFRA
ORANGE RIVER,ORRIV-1,200,200,Completed,HOUSTON,L,,25627.392,,wheat hrw,2020-11-13T18:00:00,2020-11-17T21:30:00,,4.14583333333333,28.1291666666667,32.275,2020-11-05T06:54:00,2020-12-28T00:30:00,52.7333333333,ORRIV,8.94943510246978,36.8416666666667,15.8916666666667,Time Charter,GRAINS,United States,2020-11-14T00:36:00,LOADING,NAMR
ORANGE RIVER,ORRIV-1,200,200,Completed,HOUSTON,L,,23378.608,,wheat hww,2020-11-13T18:00:00,2020-11-17T21:30:00,,4.14583333333333,28.1291666666667,32.275,2020-11-05T06:54:00,2020-12-28T00:30:00,52.7333333333,ORRIV,8.94943510246978,36.8416666666667,15.8916666666667,Time Charter,GRAINS,United States,2020-11-14T00:36:00,LOADING,NAMR
ORANGE RIVER,ORRIV-1,300,300,Completed,LAGOS (NIGERIA),D,,0.0,,wheat hww,2020-12-16T07:36:00,2020-12-28T01:30:00,,11.7458333333333,0.0,11.7458333333333,2020-11-05T06:54:00,2020-12-28T00:30:00,52.7333333333,ORRIV,3.73793565683646,36.8416666666667,15.8916666666667,Time Charter,GRAINS,W Africa,2020-12-16T14:12:00,DISCHARGING,AFRA
OREO,OREO-1,300,200,Completed,SAN PEDRO (IVORY COAST),L,,43441.597,,nickel ore,2021-03-06T04:18:00,2021-03-13T18:00:00,,7.57083333333333,9.54166666666667,17.1125,2021-03-04T12:12:00,2021-04-08T03:38:00,34.6430555416,OREO,0.0,17.8583333333333,16.7847222222222,Time Charter,OTHER BULK,W Africa,2021-03-06T13:30:00,LOADING,AFRA
OREO,OREO-1,500,300,Completed,ALGECIRAS,F,,,,,2021-03-23T08:00:00,2021-03-23T21:30:00,,0.5625,6.64583333333333,7.20833333333333,2021-03-04T12:12:00,2021-04-08T03:38:00,34.6430555416,OREO,0.0,17.8583333333333,16.7847222222222,Time Charter,,Gibraltar,2021-03-23T08:00:00,FUELING,EURO
OREO,OREO-1,200,600,Completed,TEMA,Y,,,,,2021-03-04T12:12:00,2021-03-04T12:12:00,,0.0,1.67083333333333,1.67083333333333,2021-03-04T12:12:00,2021-04-08T03:38:00,34.6430555416,OREO,0.0,17.8583333333333,16.7847222222222,Time Charter,,W Africa,2021-03-04T12:12:00,DELIVERY,AFRA
OREO,OREO-1,700,700,Completed,LARNACA,Z,,,,,2021-04-08T06:38:00,2021-04-08T06:38:00,,0.0,0.0,0.0,2021-03-04T12:12:00,2021-04-08T03:38:00,34.6430555416,OREO,0.0,17.8583333333333,16.7847222222222,Time Charter,,Mediterranean,2021-04-08T06:38:00,REDELIVERY,EURO
OREO,OREO-1,600,500,Completed,LARNACA,D,,0.0,,nickel ore,2021-03-30T15:00:00,2021-04-08T06:38:00,,8.65138888888889,0.0,8.65138888888889,2021-03-04T12:12:00,2021-04-08T03:38:00,34.6430555416,OREO,0.0,17.8583333333333,16.7847222222222,Time Charter,OTHER BULK,Mediterranean,2021-03-30T16:54:00,DISCHARGING,EURO
ORIENT SKY,ORSKY-1,500,400,Completed,LAS PALMAS,F,,,,,2024-05-16T09:30:00,2024-05-17T01:18:00,,0.658333333333333,8.25833333333333,8.91666666666667,2024-04-27T10:18:00,2024-06-16T12:12:00,50.0791666666,ORSKY,0.933517156862745,19.475,30.6041666666667,Time Charter,,NW Africa,2024-05-16T09:30:00,FUELING,EURO
ORIENT SKY,ORSKY-1,200,200,Completed,KLAIPEDA,L,,54999.156,2024-05-06T00:00:00,wheat rmw,2024-04-28T23:30:00,2024-05-06T16:30:00,,7.70833333333333,9.79166666666667,17.5,2024-04-27T10:18:00,2024-06-16T12:12:00,50.0791666666,ORSKY,1.125,19.475,30.6041666666667,Time Charter,GRAINS,Baltic,2024-04-29T03:12:00,LOADING,EURO
ORIENT SKY,ORSKY-1,600,500,Completed,LAGOS (NIGERIA),D,,54999.156,2024-06-16T00:00:00,wheat rmw,2024-05-25T07:30:00,2024-06-16T13:12:00,,22.2375,0.0,22.2375,2024-04-27T10:18:00,2024-06-16T12:12:00,50.0791666666,ORSKY,0.0,19.475,30.6041666666667,Time Charter,GRAINS,W Africa,2024-05-26T13:12:00,DISCHARGING,AFRA
PACIFIC ACHIEVEMENT,PAACH-1,1100,1000,Closed,GIBRALTAR,F,,,,,2019-04-14T17:30:00,2019-04-15T16:48:00,,0.970833333333333,8.2375,9.20833333333333,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.40375,37.2083333333333,24.9375,Time Charter,,Gibraltar,2019-04-14T17:30:00,FUELING,EURO
PACIFIC ACHIEVEMENT,PAACH-1,1300,1300,Closed,ISKENDERUN,Z,,,,,2019-04-30T01:12:00,2019-04-30T01:12:00,,0.0,0.0,0.0,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.0,37.2083333333333,24.9375,Time Charter,,Mediterranean,2019-04-30T01:12:00,REDELIVERY,EURO
PACIFIC ACHIEVEMENT,PAACH-1,1200,1100,Closed,ISKENDERUN,D,,51900.0,,wheat cwad,2019-04-23T23:30:00,2019-04-30T01:12:00,,6.07083333333333,0.0,6.07083333333333,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.0,37.2083333333333,24.9375,Time Charter,GRAINS,Mediterranean,2019-04-24T15:12:00,DISCHARGING,EURO
PACIFIC ACHIEVEMENT,PAACH-1,200,1200,Closed,VANCOUVER (CANADA),Y,,,,,2019-02-26T10:42:00,2019-02-26T10:42:00,,0.0,0.0,0.0,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.0,37.2083333333333,24.9375,Time Charter,,W Canada,2019-02-26T10:42:00,DELIVERY,NAMR
PACIFIC ACHIEVEMENT,PAACH-1,300,200,Closed,VANCOUVER (CANADA),L,,51900.0,,wheat cwad,2019-02-26T10:42:00,2019-03-14T06:36:00,,15.8291666666667,14.1916666666667,30.0208333333333,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.0,37.2083333333333,24.9375,Time Charter,GRAINS,W Canada,2019-03-01T04:24:00,LOADING,NAMR
PACIFIC ACHIEVEMENT,PAACH-1,900,800,Closed,PANAMA CANAL,I,,,,,2019-03-28T14:12:00,2019-03-30T15:48:00,,2.06666666666667,14.7791666666667,16.8458333333333,2019-02-26T18:42:00,2019-04-29T22:12:00,62.1458333333,PAACH,0.0271428571428571,37.2083333333333,24.9375,Time Charter,,E Panama,2019-03-28T14:12:00,CANAL TRANSIT,SAMR
PACIFIC TAMARITA,PACTA-1,200,200,Completed,DREPANO,L,,44000.0,,cement,2023-11-28T21:00:00,2023-12-08T19:30:00,,9.9375,6.89583333333333,16.8333333333333,2023-11-27T22:30:00,2024-01-24T14:30:00,57.6666666666,PACTA,0.0,24.8965277777778,32.7701388888889,Time Charter,OTHER BULK,Mediterranean,2023-11-30T09:12:00,LOADING,EURO
PACIFIC TAMARITA,PACTA-1,400,400,Completed,TAMPA,D,,44000.0,,cement,2024-01-03T21:30:00,2024-01-24T09:30:00,,20.5,0.0,20.5,2023-11-27T22:30:00,2024-01-24T14:30:00,57.6666666666,PACTA,2.07944568016858,24.8965277777778,32.7701388888889,Time Charter,OTHER BULK,United States,2024-01-14T11:18:00,DISCHARGING,NAMR
PACIFIC TAMARITA,PACTA-1,300,300,Completed,GIBRALTAR,F,,,,,2023-12-15T16:00:00,2023-12-17T23:59:00,,2.33263888888889,17.1465277777778,19.4791666666667,2023-11-27T22:30:00,2024-01-24T14:30:00,57.6666666666,PACTA,0.0,24.8965277777778,32.7701388888889,Time Charter,,Gibraltar,2023-12-15T16:00:00,FUELING,EURO
PAN SPIRIT,PASPI-1,200,200,Completed,SANTAREM,L,,42344.662,2024-07-19T00:00:00,sbm gen,2024-07-16T14:54:00,2024-07-21T16:12:00,,5.05416666666667,12.825,17.8791666666667,2024-07-15T08:36:00,2024-09-11T09:48:00,58.05,PASPI,2.26666666666667,14.2125,43.8375,Time Charter,GRAINS,Brazil,2024-07-17T22:00:00,LOADING,SAMR
PAN SPIRIT,PASPI-1,400,400,Completed,SKIKDA,D,,0.0,,sbm gen,2024-08-03T16:00:00,2024-09-11T10:48:00,,38.7833333333333,0.0,38.7833333333333,2024-07-15T08:36:00,2024-09-11T09:48:00,58.05,PASPI,0.0,14.2125,43.8375,Time Charter,GRAINS,Mediterranean,2024-08-29T08:18:00,DISCHARGING,EURO
PANEMORFI,PANEM-1,700,700,Completed,GIBRALTAR,F,,,,,2024-07-02T08:30:00,2024-07-03T22:00:00,,1.5625,13.5,15.0625,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,,Gibraltar,2024-07-02T08:30:00,FUELING,EURO
PANEMORFI,PANEM-1,800,800,Completed,PORT EVERGLADES,D,,0.0,,BOTTOM ASH,2024-07-17T04:00:00,2024-08-01T02:54:00,,14.9541666666667,0.0,14.9541666666667,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.378472222222222,20.4777777777778,27.1805555555556,Time Charter,UNSPECIFIED,E Florida,2024-07-25T18:48:00,DISCHARGING,NAMR
PANEMORFI,PANEM-1,600,600,Completed,DARDANELLES STRAITS,I,,,,,2024-06-26T22:00:00,2024-06-27T02:24:00,,0.183333333333333,5.29583333333333,5.47916666666667,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,,Mediterranean,2024-06-26T22:00:00,CANAL TRANSIT,AFRA
PANEMORFI,PANEM-1,300,300,Completed,BOSPORUS,I,,,,,2024-06-15T17:00:00,2024-06-16T23:18:00,,1.2625,0.3625,1.625,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,,Mediterranean,2024-06-15T17:00:00,CANAL TRANSIT,AFRA
PANEMORFI,PANEM-1,400,400,Completed,EREN PORT,L,,44000.334,,BOTTOM ASH,2024-06-17T08:00:00,2024-06-25T10:30:00,,8.10416666666667,0.354166666666667,8.45833333333333,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,UNSPECIFIED,Black Sea,2024-06-20T13:48:00,LOADING,EURO
PANEMORFI,PANEM-1,200,200,Completed,DARDANELLES STRAITS,I,,,,,2024-06-15T03:18:00,2024-06-15T09:20:00,,0.251388888888889,0.319444444444444,0.570833333333333,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,,Mediterranean,2024-06-15T03:18:00,CANAL TRANSIT,AFRA
PANEMORFI,PANEM-1,500,500,Completed,BOSPORUS,I,,,,,2024-06-25T19:00:00,2024-06-26T15:42:00,,0.8625,0.2625,1.125,2024-06-14T15:06:00,2024-08-01T06:54:00,47.6583333333,PANEM,0.0,20.4777777777778,27.1805555555556,Time Charter,,Mediterranean,2024-06-25T19:00:00,CANAL TRANSIT,AFRA
PARADISE ISLAND,PAISL-1,300,300,Completed,ALGECIRAS,F,,,,,2022-10-13T02:00:00,2022-10-13T16:00:00,,0.583333333333333,15.0416666666667,15.625,2022-10-02T04:42:00,2022-11-23T00:42:00,51.8333333333,PAISL,0.0,19.6125,32.2208333333333,Time Charter,,Gibraltar,2022-10-13T02:00:00,FUELING,EURO
PARADISE ISLAND,PAISL-1,500,400,Completed,TAMPA,D,,47300.0,,cement,2022-10-28T11:00:00,2022-11-22T19:42:00,,25.4041666666667,0.0,25.4041666666667,2022-10-02T04:42:00,2022-11-23T00:42:00,51.8333333333,PAISL,1.81978367062107,19.6125,32.2208333333333,Time Charter,OTHER BULK,United States,2022-11-02T09:25:00,DISCHARGING,NAMR
PARADISE ISLAND,PAISL-1,200,200,Completed,MILAKI,L,,47300.0,,cement,2022-10-02T07:42:00,2022-10-08T13:18:00,,6.23333333333333,4.57083333333333,10.8041666666667,2022-10-02T04:42:00,2022-11-23T00:42:00,51.8333333333,PAISL,0.0,19.6125,32.2208333333333,Time Charter,OTHER BULK,Mediterranean,2022-10-02T15:30:00,LOADING,EURO
PEARL ISLAND,PEISL-1,200,400,Completed,SANTOS,Y,,,,,2018-12-03T08:06:00,2018-12-03T08:06:00,,0.0,0.0,0.0,2018-12-03T10:06:00,2019-01-27T20:24:00,55.4291666666,PEISL,0.0,13.575,41.8541666666667,Time Charter,,Brazil,2018-12-03T08:06:00,DELIVERY,SAMR
PEARL ISLAND,PEISL-1,300,100,Completed,SANTOS,L,,48400.0,,sugar gen,2018-12-03T08:06:00,2018-12-06T10:12:00,,3.0875,13.575,16.6625,2018-12-03T10:06:00,2019-01-27T20:24:00,55.4291666666,PEISL,0.0,13.575,41.8541666666667,Time Charter,GRAINS,Brazil,2018-12-04T00:30:00,LOADING,SAMR
PEARL ISLAND,PEISL-1,500,500,Completed,LAGOS (NIGERIA),Z,,,,,2019-01-27T21:24:00,2019-01-27T21:24:00,,0.0,0.0,0.0,2018-12-03T10:06:00,2019-01-27T20:24:00,55.4291666666,PEISL,0.0,13.575,41.8541666666667,Time Charter,,W Africa,2019-01-27T21:24:00,REDELIVERY,AFRA
PEARL ISLAND,PEISL-1,400,200,Completed,LAGOS (NIGERIA),D,,0.0,,sugar gen,2018-12-20T03:00:00,2019-01-27T21:24:00,,38.7666666666667,0.0,38.7666666666667,2018-12-03T10:06:00,2019-01-27T20:24:00,55.4291666666,PEISL,0.0,13.575,41.8541666666667,Time Charter,GRAINS,W Africa,2018-12-20T08:42:00,DISCHARGING,AFRA
PENGUIN ISLAND,PELND-1,200,600,Completed,HOUSTON,Y,,,,,2021-09-12T21:00:00,2021-09-12T21:00:00,,0.0,0.0,0.0,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,0.0,22.3958333333333,19.75,Time Charter,,United States,2021-09-12T21:00:00,DELIVERY,NAMR
PENGUIN ISLAND,PELND-1,300,200,Completed,HOUSTON,L,,5830.0,,wheat hrw,2021-09-12T21:00:00,2021-09-21T22:36:00,,9.06666666666667,22.3958333333333,31.4625,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,0.0,22.3958333333333,19.75,Time Charter,GRAINS,United States,2021-09-13T03:38:00,LOADING,NAMR
PENGUIN ISLAND,PELND-1,300,200,Completed,HOUSTON,L,,12179.436,,wheat hrw,2021-09-12T21:00:00,2021-09-21T22:36:00,,9.06666666666667,22.3958333333333,31.4625,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,0.0,22.3958333333333,19.75,Time Charter,GRAINS,United States,2021-09-13T03:38:00,LOADING,NAMR
PENGUIN ISLAND,PELND-1,300,200,Completed,HOUSTON,L,,31950.651,,wheat hww,2021-09-12T21:00:00,2021-09-21T22:36:00,,9.06666666666667,22.3958333333333,31.4625,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,0.0,22.3958333333333,19.75,Time Charter,GRAINS,United States,2021-09-13T03:38:00,LOADING,NAMR
PENGUIN ISLAND,PELND-1,400,300,Completed,LAGOS (NIGERIA),D,,0.0,,wheat hrw,2021-10-14T14:06:00,2021-10-25T06:30:00,,10.6833333333333,0.0,10.6833333333333,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,3.03530257354994,22.3958333333333,19.75,Time Charter,GRAINS,W Africa,2021-10-14T19:12:00,DISCHARGING,AFRA
PENGUIN ISLAND,PELND-1,400,300,Completed,LAGOS (NIGERIA),D,,0.0,,wheat hww,2021-10-14T14:06:00,2021-10-25T06:30:00,,10.6833333333333,0.0,10.6833333333333,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,3.03530257354994,22.3958333333333,19.75,Time Charter,GRAINS,W Africa,2021-10-14T19:12:00,DISCHARGING,AFRA
PENGUIN ISLAND,PELND-1,400,300,Completed,LAGOS (NIGERIA),D,,0.0,,wheat hrw,2021-10-14T14:06:00,2021-10-25T06:30:00,,10.6833333333333,0.0,10.6833333333333,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,3.03530257354994,22.3958333333333,19.75,Time Charter,GRAINS,W Africa,2021-10-14T19:12:00,DISCHARGING,AFRA
PENGUIN ISLAND,PELND-1,500,500,Completed,LAGOS (NIGERIA),Z,,,,,2021-10-25T06:30:00,2021-10-25T06:30:00,,0.0,0.0,0.0,2021-09-13T02:00:00,2021-10-25T05:30:00,42.1458333333,PELND,0.0,22.3958333333333,19.75,Time Charter,,W Africa,2021-10-25T06:30:00,REDELIVERY,AFRA
PLACID SEA,PLASE-1,1000,800,Completed,FANGCHENG,D,,47272.177,,nickel ore,2022-05-30T10:00:00,2022-06-05T20:15:00,,6.42708333333333,0.0,6.42708333333333,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.125617283950617,49.6111111111111,30.7673611111111,Time Charter,OTHER BULK,China,2022-05-31T16:30:00,DISCHARGING,ASIA
PLACID SEA,PLASE-1,300,900,Completed,SYROS ISLAND,F,,,,,2022-04-03T08:15:00,2022-04-03T20:20:00,,0.503472222222222,13.6180555555556,14.1215277777778,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.0,49.6111111111111,30.7673611111111,Time Charter,,Mediterranean,2022-04-03T08:15:00,FUELING,EURO
PLACID SEA,PLASE-1,500,1200,Completed,SAN PEDRO (IVORY COAST),L,,31513.328,,nickel ore,2022-04-17T08:10:00,2022-04-21T09:50:00,,4.06944444444444,9.99305555555556,14.0625,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.0,49.6111111111111,30.7673611111111,Time Charter,OTHER BULK,W Africa,2022-04-18T18:30:00,LOADING,AFRA
PLACID SEA,PLASE-1,800,400,Completed,SINGAPORE,F,,,,,2022-05-23T04:00:00,2022-05-25T20:30:00,,2.6875,4.5625,7.25,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.0,49.6111111111111,30.7673611111111,Time Charter,,SE Asia,2022-05-23T04:00:00,FUELING,ASIA
PLACID SEA,PLASE-1,600,2200,Completed,CAPE TOWN,F,,,,,2022-05-01T11:40:00,2022-05-02T05:15:00,,0.732638888888889,20.6979166666667,21.4305555555556,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.0,49.6111111111111,30.7673611111111,Time Charter,,S Africa,2022-05-01T11:40:00,FUELING,AFRA
PLACID SEA,PLASE-1,200,200,Completed,THESSALONIKI,L,,15758.849,2022-04-27T00:00:00,nickel ore,2022-03-17T05:10:00,2022-04-02T14:30:00,,16.3472222222222,0.739583333333333,17.0868055555556,2022-03-17T03:10:00,2022-06-05T12:15:00,80.3784722083,PLASE,0.0,49.6111111111111,30.7673611111111,Time Charter,OTHER BULK,Mediterranean,2022-03-17T08:50:00,LOADING,EURO
PMS EDELWEISS,PMSED-1,300,400,Completed,SKAW,F,,,,,2023-08-05T23:00:00,2023-08-06T06:30:00,,0.3125,16.1875,16.5,2023-07-17T00:12:00,2023-08-30T12:30:00,44.5125,PMSED,1.68928240740741,18.0208333333333,26.4916666666667,Time Charter,,North Europe,2023-08-05T23:00:00,FUELING,EURO
PMS EDELWEISS,PMSED-2,300,300,Completed,ONNE,L,,42044.371,,urea,2023-09-03T07:00:00,2023-09-10T15:30:00,,7.35416666666667,13.9375,21.2916666666667,2023-08-31T16:00:00,2023-10-11T18:18:00,41.0958333333,PMSED,0.0,13.9375,27.1583333333333,Time Charter,OTHER BULK,W Africa,2023-09-03T17:36:00,LOADING,AFRA
PMS EDELWEISS,PMSED-2,200,200,Completed,NIGERIAN WAITING AREA 200NM,W,,,,,2023-08-31T17:00:00,2023-09-03T07:00:00,,2.58333333333333,0.0,2.58333333333333,2023-08-31T16:00:00,2023-10-11T18:18:00,41.0958333333,PMSED,0.0,13.9375,27.1583333333333,Time Charter,,W Africa,2023-08-31T17:00:00,WAITING,AFRA
PMS EDELWEISS,PMSED-2,400,400,Completed,RIO GRANDE (BRAZIL),D,,42044.371,2023-10-11T00:00:00,urea,2023-09-24T10:00:00,2023-10-11T15:18:00,,17.2208333333333,0.0,17.2208333333333,2023-08-31T16:00:00,2023-10-11T18:18:00,41.0958333333,PMSED,0.0,13.9375,27.1583333333333,Time Charter,OTHER BULK,Brazil,2023-09-24T15:48:00,DISCHARGING,SAMR
PMS EDELWEISS,PMSED-1,200,200,Completed,GDYNIA,L,,54208.5,,wheat rmw,2023-07-17T02:12:00,2023-08-04T03:00:00,,18.0333333333333,1.83333333333333,19.8666666666667,2023-07-17T00:12:00,2023-08-30T12:30:00,44.5125,PMSED,0.0,18.0208333333333,26.4916666666667,Time Charter,GRAINS,Baltic,2023-07-19T00:42:00,LOADING,EURO
PMS EDELWEISS,PMSED-1,500,500,Completed,LAGOS (NIGERIA),D,,54208.5,2023-08-30T00:00:00,wheat rmw,2023-08-22T10:00:00,2023-08-30T13:30:00,,8.14583333333333,0.0,8.14583333333333,2023-07-17T00:12:00,2023-08-30T12:30:00,44.5125,PMSED,0.910119047619048,18.0208333333333,26.4916666666667,Time Charter,GRAINS,W Africa,2023-08-22T16:00:00,DISCHARGING,AFRA
PORT OSAKA,POROS-2,400,400,Scheduled,VERACRUZ,D,,0.0,,corn yellow,2025-09-10T03:43:09,2025-09-17T21:26:14,,7.73825,0.0,7.73825,2025-08-27T00:00:00,2025-09-18T03:26:14,22.1430555416,POROS,0.622023809523809,4.66954861111111,17.4736666666667,Time Charter,GRAINS,E Mexico,2025-09-10T03:43:09,DISCHARGING,NAMR
PORT OSAKA,POROS-1,200,200,Completed,SANTOS,L,,56300.0,,sugar gen,2022-06-05T12:30:00,2022-06-20T00:00:00,,14.4791666666667,13.1875,27.6666666666667,2022-06-01T07:00:00,2022-07-21T15:20:00,50.3472222083,POROS,0.0,17.5416666666667,32.8055555555556,Time Charter,GRAINS,Brazil,2022-06-16T19:30:00,LOADING,SAMR
PORT OSAKA,POROS-2,300,500,Scheduled,NA 200NM,P,,,,,2025-09-08T04:34:34,2025-09-08T04:34:34,,0.0,0.0,0.0,2025-08-27T00:00:00,2025-09-18T03:26:14,22.1430555416,POROS,0.318452380952381,4.66954861111111,17.4736666666667,Time Charter,,E United States,2025-09-08T04:34:34,PASSING,NAMR
PORT OSAKA,POROS-1,300,300,Completed,LAGOS (NIGERIA),D,,56300.0,,sugar gen,2022-07-03T08:30:00,2022-07-21T16:20:00,,18.3263888888889,0.0,18.3263888888889,2022-06-01T07:00:00,2022-07-21T15:20:00,50.3472222083,POROS,0.0,17.5416666666667,32.8055555555556,Time Charter,GRAINS,W Africa,2022-07-07T19:50:00,DISCHARGING,AFRA
PORT OSAKA,POROS-2,200,200,Scheduled,NEW ORLEANS,L,,60238.0,,corn yellow,2025-08-29T02:17:00,2025-09-07T19:56:00,,9.73541666666667,2.36607638888889,12.1014930555556,2025-08-27T00:00:00,2025-09-18T03:26:14,22.1430555416,POROS,2.30347222222222,4.66954861111111,17.4736666666667,Time Charter,GRAINS,United States,2025-09-05T02:17:00,LOADING,NAMR
PORT VERA CRUZ,PORVE-1,100,500,Completed,SAN PEDRO (IVORY COAST),Y,,,,,2019-11-10T15:30:00,2019-11-10T15:30:00,,0.0,0.0,0.0,2019-11-10T15:30:00,2019-12-09T20:40:00,29.21527775,PORVE,0.0,15.1666666666667,14.0486111111111,Time Charter,,W Africa,2019-11-10T15:30:00,DELIVERY,AFRA
PORT VERA CRUZ,PORVE-1,200,100,Completed,SAN PEDRO (IVORY COAST),L,,46150.67,,nickel ore,2019-11-10T15:30:00,2019-11-18T10:00:00,,7.77083333333333,15.1666666666667,22.9375,2019-11-10T15:30:00,2019-12-09T20:40:00,29.21527775,PORVE,0.0,15.1666666666667,14.0486111111111,Time Charter,OTHER BULK,W Africa,2019-11-10T18:00:00,LOADING,AFRA
PORT VERA CRUZ,PORVE-1,400,400,Completed,THESSALONIKI,D,,46150.67,,nickel ore,2019-12-03T16:00:00,2019-12-09T22:40:00,,6.27777777777778,0.0,6.27777777777778,2019-11-10T15:30:00,2019-12-09T20:40:00,29.21527775,PORVE,0.0,15.1666666666667,14.0486111111111,Time Charter,OTHER BULK,Mediterranean,2019-12-03T18:15:00,DISCHARGING,EURO
PRINCESS MARGO,PRIM-1,500,500,Completed,SINGAPORE,F,,,,,2023-12-27T13:00:00,2023-12-28T08:30:00,,0.8125,11.3333333333333,12.1458333333333,2023-11-19T11:42:00,2024-01-14T01:36:00,55.5791666666,PRIM,0.0,44.4458333333333,11.1333333333333,Time Charter,,SE Asia,2023-12-27T13:00:00,FUELING,ASIA
PRINCESS MARGO,PRIM-1,300,900,Completed,ABIDJAN,F,,,,,2023-11-25T04:42:00,2023-11-25T15:00:00,,0.429166666666667,31.5833333333333,32.0125,2023-11-19T11:42:00,2024-01-14T01:36:00,55.5791666666,PRIM,0.0,44.4458333333333,11.1333333333333,Time Charter,,W Africa,2023-11-25T04:42:00,FUELING,AFRA
PRINCESS MARGO,PRIM-1,200,300,Completed,SAN PEDRO (IVORY COAST),L,,61370.404,,nickel ore,2023-11-20T11:00:00,2023-11-24T15:18:00,,4.17916666666667,0.558333333333333,4.7375,2023-11-19T11:42:00,2024-01-14T01:36:00,55.5791666666,PRIM,0.0,44.4458333333333,11.1333333333333,Time Charter,OTHER BULK,W Africa,2023-11-21T13:06:00,LOADING,AFRA
PRINCESS MARGO,PRIM-1,700,700,Completed,LANSHAN,D,,61370.404,,nickel ore,2024-01-08T16:30:00,2024-01-14T09:36:00,,5.7125,0.0,5.7125,2023-11-19T11:42:00,2024-01-14T01:36:00,55.5791666666,PRIM,0.17953431372549,44.4458333333333,11.1333333333333,Time Charter,OTHER BULK,China,2024-01-08T18:30:00,DISCHARGING,ASIA
